,candidate_name,cycle,modeldate,pct_median_adjusted,state
897,H. Ross Perot,1996.0,11.0,6.36393544,Kentucky
898,Bill Clinton,1996.0,9.0,46.112247733333334,Louisiana
899,Bill Clinton,1996.0,10.0,46.66619674193547,Louisiana
900,Bill Clinton,1996.0,11.0,46.5300194,Louisiana
901,Bob Dole,1996.0,9.0,36.820345933333336,Louisiana
902,Bob Dole,1996.0,10.0,36.12856041935484,Louisiana
903,Bob Dole,1996.0,11.0,35.8217872,Louisiana
904,H. Ross Perot,1996.0,9.0,4.240891653333334,Louisiana
905,H. Ross Perot,1996.0,10.0,4.770201612903227,Louisiana
906,H. Ross Perot,1996.0,11.0,5.4346082000000004,Louisiana
907,Bill Clinton,1996.0,9.0,54.302211233333324,Maine
908,Bill Clinton,1996.0,10.0,51.728845032258064,Maine
909,Bill Clinton,1996.0,11.0,48.109517000000004,Maine
910,Bob Dole,1996.0,9.0,38.85137103333333,Maine
911,Bob Dole,1996.0,10.0,37.78661316129032,Maine
912,Bob Dole,1996.0,11.0,36.7797596,Maine
913,H. Ross Perot,1996.0,9.0,2.368990376666667,Maine
914,H. Ross Perot,1996.0,10.0,4.342937167741936,Maine
915,H. Ross Perot,1996.0,11.0,7.609365279999999,Maine
916,Bill Clinton,1996.0,9.0,53.78154766666667,Maryland
917,Bill Clinton,1996.0,10.0,52.90975122580645,Maryland
918,Bill Clinton,1996.0,11.0,51.90805539999999,Maryland
919,Bob Dole,1996.0,9.0,36.702900033333336,Maryland
920,Bob Dole,1996.0,10.0,36.71905699999999,Maryland
921,Bob Dole,1996.0,11.0,36.652487,Maryland
922,H. Ross Perot,1996.0,9.0,2.6549793499999996,Maryland
923,H. Ross Perot,1996.0,10.0,2.8128931903225807,Maryland
924,H. Ross Perot,1996.0,11.0,4.23609838,Maryland
925,Bill Clinton,1996.0,9.0,61.3998462,Massachusetts
926,Bill Clinton,1996.0,10.0,58.49841629032259,Massachusetts
927,Bill Clinton,1996.0,11.0,57.3761302,Massachusetts
928,Bob Dole,1996.0,9.0,30.177124866666663,Massachusetts
929,Bob Dole,1996.0,10.0,28.658718677419355,Massachusetts
930,Bob Dole,1996.0,11.0,27.163854800000003,Massachusetts
931,H. Ross Perot,1996.0,9.0,3.3744602066666665,Massachusetts
932,H. Ross Perot,1996.0,10.0,4.723808009677419,Massachusetts
933,H. Ross Perot,1996.0,11.0,5.72095246,Massachusetts
934,Bill Clinton,1996.0,9.0,49.22556086666667,Michigan
935,Bill Clinton,1996.0,10.0,48.30020632258065,Michigan
936,Bill Clinton,1996.0,11.0,47.301128600000006,Michigan
937,Bob Dole,1996.0,9.0,33.990270066666675,Michigan
938,Bob Dole,1996.0,10.0,33.92689135483871,Michigan
939,Bob Dole,1996.0,11.0,34.6743466,Michigan
940,H. Ross Perot,1996.0,9.0,6.719568,Michigan
941,H. Ross Perot,1996.0,10.0,6.52147975483871,Michigan
942,H. Ross Perot,1996.0,11.0,8.33349028,Michigan
943,Bill Clinton,1996.0,9.0,55.654373299999996,Minnesota
944,Bill Clinton,1996.0,10.0,53.65951029032257,Minnesota
945,Bill Clinton,1996.0,11.0,52.150471800000005,Minnesota
946,Bob Dole,1996.0,9.0,31.75135866666666,Minnesota
947,Bob Dole,1996.0,10.0,32.079342129032256,Minnesota
948,Bob Dole,1996.0,11.0,31.994421,Minnesota
949,H. Ross Perot,1996.0,9.0,6.191470323333334,Minnesota
950,H. Ross Perot,1996.0,10.0,6.192999912903224,Minnesota
951,H. Ross Perot,1996.0,11.0,7.783794380000001,Minnesota
952,Bill Clinton,1996.0,9.0,37.232729666666664,Mississippi
953,Bill Clinton,1996.0,10.0,38.94892829032258,Mississippi
954,Bill Clinton,1996.0,11.0,39.177520200000004,Mississippi
955,Bob Dole,1996.0,9.0,40.70321653333334,Mississippi
956,Bob Dole,1996.0,10.0,44.92859122580646,Mississippi
957,Bob Dole,1996.0,11.0,46.749139,Mississippi
958,H. Ross Perot,1996.0,9.0,7.48795807,Mississippi
959,H. Ross Perot,1996.0,10.0,4.893270270967742,Mississippi
960,H. Ross Perot,1996.0,11.0,4.588941059999999,Mississippi
961,Bill Clinton,1996.0,9.0,49.37282283333332,Missouri
962,Bill Clinton,1996.0,10.0,48.379252612903215,Missouri
963,Bill Clinton,1996.0,11.0,46.8124576,Missouri
964,Bob Dole,1996.0,9.0,37.43134676666667,Missouri
965,Bob Dole,1996.0,10.0,37.48599135483871,Missouri
966,Bob Dole,1996.0,11.0,37.4329756,Missouri
967,H. Ross Perot,1996.0,9.0,4.36060456,Missouri
968,H. Ross Perot,1996.0,10.0,5.141903241935484,Missouri
969,H. Ross Perot,1996.0,11.0,7.794032,Missouri
970,Bill Clinton,1996.0,9.0,42.26715313333333,Montana
971,Bill Clinton,1996.0,10.0,41.829797548387106,Montana
972,Bill Clinton,1996.0,11.0,41.1747774,Montana
973,Bob Dole,1996.0,9.0,36.68090896666667,Montana
974,Bob Dole,1996.0,10.0,38.45945635483871,Montana
975,Bob Dole,1996.0,11.0,40.303777800000006,Montana
976,H. Ross Perot,1996.0,9.0,7.603830343333333,Montana
977,H. Ross Perot,1996.0,10.0,6.784530345161291,Montana
978,H. Ross Perot,1996.0,11.0,7.9709529,Montana
979,Bill Clinton,1996.0,9.0,39.16964853333334,Nebraska
980,Bill Clinton,1996.0,10.0,37.22501400000001,Nebraska
981,Bill Clinton,1996.0,11.0,36.4836392,Nebraska
982,Bob Dole,1996.0,9.0,45.675234533333324,Nebraska
983,Bob Dole,1996.0,10.0,46.4610168064516,Nebraska
984,Bob Dole,1996.0,11.0,47.3222424,Nebraska
985,H. Ross Perot,1996.0,9.0,5.25045595,Nebraska
986,H. Ross Perot,1996.0,10.0,5.672029190322582,Nebraska
987,H. Ross Perot,1996.0,11.0,7.92294122,Nebraska
988,Bill Clinton,1996.0,9.0,47.13699526666666,Nevada
989,Bill Clinton,1996.0,10.0,42.88134954838709,Nevada
990,Bill Clinton,1996.0,11.0,42.7654884,Nevada
991,Bob Dole,1996.0,9.0,40.83205683333333,Nevada
992,Bob Dole,1996.0,10.0,42.993224516129025,Nevada
993,Bob Dole,1996.0,11.0,42.843947,Nevada
994,H. Ross Perot,1996.0,9.0,5.185908833333332,Nevada
995,H. Ross Perot,1996.0,10.0,5.765316825806452,Nevada
996,H. Ross Perot,1996.0,11.0,6.77204584,Nevada
997,Bill Clinton,1996.0,9.0,50.6564893,New Hampshire
998,Bill Clinton,1996.0,10.0,50.77699351612904,New Hampshire
999,Bill Clinton,1996.0,11.0,49.91837700000001,New Hampshire
1000,Bob Dole,1996.0,9.0,36.837597066666675,New Hampshire
1001,Bob Dole,1996.0,10.0,35.6032215483871,New Hampshire
1002,Bob Dole,1996.0,11.0,35.0445728,New Hampshire
1003,H. Ross Perot,1996.0,9.0,4.016588176666667,New Hampshire
1004,H. Ross Perot,1996.0,10.0,5.017923906451612,New Hampshire
1005,H. Ross Perot,1996.0,11.0,6.62611044,New Hampshire
1006,Bill Clinton,1996.0,9.0,50.94837953333333,New Jersey
1007,Bill Clinton,1996.0,10.0,49.68481096774194,New Jersey
1008,Bill Clinton,1996.0,11.0,48.637142,New Jersey
1009,Bob Dole,1996.0,9.0,34.564330133333335,New Jersey
1010,Bob Dole,1996.0,10.0,33.1350945483871,New Jersey
1011,Bob Dole,1996.0,11.0,31.496159,New Jersey
1012,H. Ross Perot,1996.0,9.0,4.928017093333334,New Jersey
1013,H. Ross Perot,1996.0,10.0,5.903357141935484,New Jersey
1014,H. Ross Perot,1996.0,11.0,8.98969812,New Jersey
1015,Bill Clinton,1996.0,9.0,49.325417766666675,New Mexico
1016,Bill Clinton,1996.0,10.0,48.56376745161291,New Mexico
1017,Bill Clinton,1996.0,11.0,47.5089604,New Mexico
1018,Bob Dole,1996.0,9.0,33.85818040000001,New Mexico
1019,Bob Dole,1996.0,10.0,34.17995051612904,New Mexico
1020,Bob Dole,1996.0,11.0,33.855160600000005,New Mexico
1021,H. Ross Perot,1996.0,9.0,4.00535974,New Mexico
1022,H. Ross Perot,1996.0,10.0,4.247046641935484,New Mexico
1023,H. Ross Perot,1996.0,11.0,6.28944034,New Mexico
1024,Bill Clinton,1996.0,9.0,55.944298733333326,New York
1025,Bill Clinton,1996.0,10.0,55.54057474193548,New York
1026,Bill Clinton,1996.0,11.0,54.712648200000004,New York
1027,Bob Dole,1996.0,9.0,31.017683433333335,New York
1028,Bob Dole,1996.0,10.0,29.650379129032256,New York
1029,Bob Dole,1996.0,11.0,28.791753600000003,New York
1030,H. Ross Perot,1996.0,9.0,5.320570213333334,New York
1031,H. Ross Perot,1996.0,10.0,4.856429441935484,New York
1032,H. Ross Perot,1996.0,11.0,6.647578700000001,New York
1033,Bill Clinton,1996.0,9.0,42.92776549999999,North Carolina
1034,Bill Clinton,1996.0,10.0,43.278067838709674,North Carolina
1035,Bill Clinton,1996.0,11.0,43.743096200000004,North Carolina
1036,Bob Dole,1996.0,9.0,45.22061823333333,North Carolina
1037,Bob Dole,1996.0,10.0,45.237690129032245,North Carolina
1038,Bob Dole,1996.0,11.0,45.871641800000006,North Carolina
1039,H. Ross Perot,1996.0,9.0,2.8480236866666666,North Carolina
1040,H. Ross Perot,1996.0,10.0,3.1304654096774187,North Carolina
1041,H. Ross Perot,1996.0,11.0,3.63131592,North Carolina
1042,Bill Clinton,1996.0,9.0,42.85891396666668,North Dakota
1043,Bill Clinton,1996.0,10.0,38.275202741935495,North Dakota
1044,Bill Clinton,1996.0,11.0,36.118692800000005,North Dakota
1045,Bob Dole,1996.0,9.0,41.186364033333334,North Dakota
1046,Bob Dole,1996.0,10.0,42.33896041935485,North Dakota
1047,Bob Dole,1996.0,11.0,41.504963999999994,North Dakota
1048,H. Ross Perot,1996.0,9.0,5.720230610000001,North Dakota
1049,H. Ross Perot,1996.0,10.0,6.37652089032258,North Dakota
1050,H. Ross Perot,1996.0,11.0,8.981876439999999,North Dakota
1051,Bill Clinton,1996.0,9.0,46.73105106666666,Ohio
1052,Bill Clinton,1996.0,10.0,46.83120483870969,Ohio
1053,Bill Clinton,1996.0,11.0,47.5095472,Ohio
1054,Bob Dole,1996.0,9.0,37.826142166666656,Ohio
1055,Bob Dole,1996.0,10.0,37.472510645161286,Ohio
1056,Bob Dole,1996.0,11.0,40.2639332,Ohio
1057,H. Ross Perot,1996.0,9.0,6.037161476666666,Ohio
1058,H. Ross Perot,1996.0,10.0,5.962911093548389,Ohio
1059,H. Ross Perot,1996.0,11.0,8.19422414,Ohio
1060,Bill Clinton,1996.0,9.0,43.711874333333334,Oklahoma
1061,Bill Clinton,1996.0,10.0,42.7512580967742,Oklahoma
1062,Bill Clinton,1996.0,11.0,39.5627698,Oklahoma
1063,Bob Dole,1996.0,9.0,46.25534733333334,Oklahoma
1064,Bob Dole,1996.0,10.0,45.72770416129033,Oklahoma
1065,Bob Dole,1996.0,11.0,46.7525804,Oklahoma
1066,H. Ross Perot,1996.0,9.0,3.3550955666666673,Oklahoma
1067,H. Ross Perot,1996.0,10.0,4.501401548387096,Oklahoma
1068,H. Ross Perot,1996.0,11.0,7.154056679999999,Oklahoma
1069,Bill Clinton,1996.0,9.0,51.62271173333333,Oregon
1070,Bill Clinton,1996.0,10.0,50.11693925806452,Oregon
1071,Bill Clinton,1996.0,11.0,48.0023748,Oregon
1072,Bob Dole,1996.0,9.0,35.96532606666666,Oregon
1073,Bob Dole,1996.0,10.0,34.42101790322581,Oregon
1074,Bob Dole,1996.0,11.0,35.6772756,Oregon
1075,H. Ross Perot,1996.0,9.0,1.944038055666667,Oregon
1076,H. Ross Perot,1996.0,10.0,4.3507272709677425,Oregon
1077,H. Ross Perot,1996.0,11.0,7.5443342200000005,Oregon
1078,Bill Clinton,1996.0,9.0,48.739041199999996,Pennsylvania
1079,Bill Clinton,1996.0,10.0,48.58166819354839,Pennsylvania
1080,Bill Clinton,1996.0,11.0,48.8611164,Pennsylvania
1081,Bob Dole,1996.0,9.0,33.512766799999994,Pennsylvania
1082,Bob Dole,1996.0,10.0,34.95886551612903,Pennsylvania
1083,Bob Dole,1996.0,11.0,36.130992400000004,Pennsylvania
1084,H. Ross Perot,1996.0,9.0,8.1674782,Pennsylvania
1085,H. Ross Perot,1996.0,10.0,6.407899893548386,Pennsylvania
1086,H. Ross Perot,1996.0,11.0,6.91889658,Pennsylvania
1087,Bill Clinton,1996.0,9.0,56.535818833333344,Rhode Island
1088,Bill Clinton,1996.0,10.0,56.56099019354838,Rhode Island
1089,Bill Clinton,1996.0,11.0,54.9215642,Rhode Island
1090,Bob Dole,1996.0,9.0,25.098677200000004,Rhode Island
1091,Bob Dole,1996.0,10.0,23.960300258064517,Rhode Island
1092,Bob Dole,1996.0,11.0,25.1821342,Rhode Island
1093,H. Ross Perot,1996.0,9.0,5.470011253333332,Rhode Island
1094,H. Ross Perot,1996.0,10.0,6.515791,Rhode Island
1095,H. Ross Perot,1996.0,11.0,8.40610732,Rhode Island
1096,Bill Clinton,1996.0,9.0,41.849772566666665,South Carolina
1097,Bill Clinton,1996.0,10.0,41.70313887096774,South Carolina
1098,Bill Clinton,1996.0,11.0,40.96626139999999,South Carolina
1099,Bob Dole,1996.0,9.0,48.106299899999996,South Carolina
1100,Bob Dole,1996.0,10.0,48.43735990322581,South Carolina
1101,Bob Dole,1996.0,11.0,49.3134588,South Carolina
1102,H. Ross Perot,1996.0,9.0,0.7776321256666666,South Carolina
1103,H. Ross Perot,1996.0,10.0,1.8945440999999998,South Carolina
1104,H. Ross Perot,1996.0,11.0,3.0251268199999997,South Carolina
1105,Bill Clinton,1996.0,9.0,42.15980820000001,South Dakota
1106,Bill Clinton,1996.0,10.0,41.50374622580645,South Dakota
1107,Bill Clinton,1996.0,11.0,41.215589800000004,South Dakota
1108,Bob Dole,1996.0,9.0,45.4206566,South Dakota
1109,Bob Dole,1996.0,10.0,45.189640838709686,South Dakota
1110,Bob Dole,1996.0,11.0,45.965075,South Dakota
1111,H. Ross Perot,1996.0,9.0,4.386266323333333,South Dakota
1112,H. Ross Perot,1996.0,10.0,5.332865396774196,South Dakota
1113,H. Ross Perot,1996.0,11.0,6.468911139999999,South Dakota
1114,Bill Clinton,1996.0,9.0,47.661168133333334,Tennessee
1115,Bill Clinton,1996.0,10.0,47.20583303225807,Tennessee
1116,Bill Clinton,1996.0,11.0,45.083596400000005,Tennessee
1117,Bob Dole,1996.0,9.0,37.432703200000006,Tennessee
1118,Bob Dole,1996.0,10.0,37.99676635483871,Tennessee
1119,Bob Dole,1996.0,11.0,41.7169418,Tennessee
1120,H. Ross Perot,1996.0,9.0,3.7017625566666674,Tennessee
1121,H. Ross Perot,1996.0,10.0,3.5573233741935484,Tennessee
1122,H. Ross Perot,1996.0,11.0,4.95943258,Tennessee
1123,Bill Clinton,1996.0,9.0,40.46999593333333,Texas
1124,Bill Clinton,1996.0,10.0,40.17502658064517,Texas
1125,Bill Clinton,1996.0,11.0,40.46039879999999,Texas
1126,Bob Dole,1996.0,9.0,44.794975266666675,Texas
1127,Bob Dole,1996.0,10.0,45.40298448387097,Texas
1128,Bob Dole,1996.0,11.0,46.3456388,Texas
1129,H. Ross Perot,1996.0,9.0,4.60471294,Texas
1130,H. Ross Perot,1996.0,10.0,5.348206203225806,Texas
1131,H. Ross Perot,1996.0,11.0,6.28967168,Texas
1132,Bill Clinton,1996.0,9.0,36.04548763333333,Utah
1133,Bill Clinton,1996.0,10.0,34.255073354838714,Utah
1134,Bill Clinton,1996.0,11.0,33.55775680000001,Utah
1135,Bob Dole,1996.0,9.0,46.854889533333335,Utah
1136,Bob Dole,1996.0,10.0,46.81163741935484,Utah
1137,Bob Dole,1996.0,11.0,47.4335584,Utah
1138,H. Ross Perot,1996.0,9.0,4.40692042,Utah
1139,H. Ross Perot,1996.0,10.0,5.931277816129032,Utah
1140,H. Ross Perot,1996.0,11.0,9.09047692,Utah
1141,Bill Clinton,1996.0,9.0,53.5388997,Vermont
1142,Bill Clinton,1996.0,10.0,52.89128564516129,Vermont
1143,Bill Clinton,1996.0,11.0,51.9415508,Vermont
1144,Bob Dole,1996.0,9.0,34.702180799999994,Vermont
1145,Bob Dole,1996.0,10.0,34.835881838709675,Vermont
1146,Bob Dole,1996.0,11.0,35.627944400000004,Vermont
1147,H. Ross Perot,1996.0,9.0,2.2132141699999996,Vermont
1148,H. Ross Perot,1996.0,10.0,2.9775046580645164,Vermont
1149,H. Ross Perot,1996.0,11.0,5.068187119999999,Vermont
1150,Bill Clinton,1996.0,9.0,46.16251426666667,Virginia
1151,Bill Clinton,1996.0,10.0,45.36351322580646,Virginia
1152,Bill Clinton,1996.0,11.0,42.92354859999999,Virginia
1153,Bob Dole,1996.0,9.0,41.763091166666655,Virginia
1154,Bob Dole,1996.0,10.0,41.86850748387096,Virginia
1155,Bob Dole,1996.0,11.0,41.908432399999995,Virginia
1156,H. Ross Perot,1996.0,9.0,2.2524630766666665,Virginia
1157,H. Ross Perot,1996.0,10.0,3.417631812903226,Virginia
1158,H. Ross Perot,1996.0,11.0,5.26106148,Virginia
1159,Bill Clinton,1996.0,9.0,47.04742183333333,Washington
1160,Bill Clinton,1996.0,10.0,48.14204245161291,Washington
1161,Bill Clinton,1996.0,11.0,47.2440222,Washington
1162,Bob Dole,1996.0,9.0,33.60006566666666,Washington
1163,Bob Dole,1996.0,10.0,33.40081929032258,Washington
1164,Bob Dole,1996.0,11.0,35.370686,Washington
1165,H. Ross Perot,1996.0,9.0,3.4765722166666673,Washington
1166,H. Ross Perot,1996.0,10.0,4.033270632258064,Washington
1167,H. Ross Perot,1996.0,11.0,6.362764319999999,Washington
1168,Bill Clinton,1996.0,9.0,54.95648936666667,West Virginia
1169,Bill Clinton,1996.0,10.0,53.095972612903225,West Virginia
1170,Bill Clinton,1996.0,11.0,50.6425336,West Virginia
1171,Bob Dole,1996.0,9.0,33.892087566666675,West Virginia
1172,Bob Dole,1996.0,10.0,33.44898738709678,West Virginia
1173,Bob Dole,1996.0,11.0,34.513104,West Virginia
1174,H. Ross Perot,1996.0,9.0,7.20926766,West Virginia
1175,H. Ross Perot,1996.0,10.0,7.487311170967742,West Virginia
1176,H. Ross Perot,1996.0,11.0,7.90129592,West Virginia
1177,Bill Clinton,1996.0,9.0,51.71713180000001,Wisconsin
1178,Bill Clinton,1996.0,10.0,51.166334064516136,Wisconsin
1179,Bill Clinton,1996.0,11.0,49.7094848,Wisconsin
1180,Bob Dole,1996.0,9.0,33.2979983,Wisconsin
1181,Bob Dole,1996.0,10.0,32.61795041935484,Wisconsin
1182,Bob Dole,1996.0,11.0,34.989626599999994,Wisconsin
1183,H. Ross Perot,1996.0,9.0,6.661719343333334,Wisconsin
1184,H. Ross Perot,1996.0,10.0,6.503726493548387,Wisconsin
1185,H. Ross Perot,1996.0,11.0,7.107098839999999,Wisconsin
1186,Bill Clinton,1996.0,9.0,40.201356733333334,Wyoming
1187,Bill Clinton,1996.0,10.0,38.29070612903226,Wyoming
1188,Bill Clinton,1996.0,11.0,37.712323,Wyoming
1189,Bob Dole,1996.0,9.0,45.16950516666667,Wyoming
1190,Bob Dole,1996.0,10.0,44.97505806451614,Wyoming
1191,Bob Dole,1996.0,11.0,45.3071586,Wyoming
1192,H. Ross Perot,1996.0,9.0,3.385097723333333,Wyoming
1193,H. Ross Perot,1996.0,10.0,5.386974641935485,Wyoming
1194,H. Ross Perot,1996.0,11.0,8.25933682,Wyoming
1195,Al Gore,2000.0,9.0,35.3818719,Alabama
1196,Al Gore,2000.0,10.0,36.686187935483865,Alabama
1197,Al Gore,2000.0,11.0,34.995131428571426,Alabama
1198,George W. Bush,2000.0,9.0,51.697342966666675,Alabama
1199,George W. Bush,2000.0,10.0,52.51196309677419,Alabama
1200,George W. Bush,2000.0,11.0,53.11538985714286,Alabama
1201,Ralph Nader,2000.0,9.0,0.672880027,Alabama
1202,Ralph Nader,2000.0,10.0,1.162394057419355,Alabama
1203,Ralph Nader,2000.0,11.0,1.1197703428571428,Alabama
1204,Al Gore,2000.0,9.0,25.258258363636365,Alaska
1205,Al Gore,2000.0,10.0,24.950392387096777,Alaska
1206,Al Gore,2000.0,11.0,26.65657614285714,Alaska
1207,George W. Bush,2000.0,9.0,47.18732663636364,Alaska
1208,George W. Bush,2000.0,10.0,48.319944129032244,Alaska
1209,George W. Bush,2000.0,11.0,51.25068814285714,Alaska
1210,Ralph Nader,2000.0,9.0,16.67998727272727,Alaska
1211,Ralph Nader,2000.0,10.0,17.857819774193548,Alaska
1212,Ralph Nader,2000.0,11.0,15.48851657142857,Alaska
1213,Al Gore,2000.0,9.0,38.329557333333334,Arizona
1214,Al Gore,2000.0,10.0,39.61399122580646,Arizona
1215,Al Gore,2000.0,11.0,39.32891514285715,Arizona
1216,George W. Bush,2000.0,9.0,43.45131593333334,Arizona
1217,George W. Bush,2000.0,10.0,46.6466995483871,Arizona
1218,George W. Bush,2000.0,11.0,50.90066828571428,Arizona
1219,Ralph Nader,2000.0,9.0,3.5154186,Arizona
1220,Ralph Nader,2000.0,10.0,3.370878951612903,Arizona
1221,Ralph Nader,2000.0,11.0,3.661105985714286,Arizona
1222,Al Gore,2000.0,9.0,40.73359706666666,Arkansas
1223,Al Gore,2000.0,10.0,41.53640816129032,Arkansas
1224,Al Gore,2000.0,11.0,44.25335157142858,Arkansas
1225,George W. Bush,2000.0,9.0,43.378672200000004,Arkansas
1226,George W. Bush,2000.0,10.0,45.273679967741934,Arkansas
1227,George W. Bush,2000.0,11.0,46.85679900000001,Arkansas
1228,Ralph Nader,2000.0,9.0,1.554987096666667,Arkansas
1229,Ralph Nader,2000.0,10.0,1.6341915354838707,Arkansas
1230,Ralph Nader,2000.0,11.0,2.6786249857142863,Arkansas
1231,Al Gore,2000.0,9.0,47.0636439,California
1232,Al Gore,2000.0,10.0,46.8319259032258,California
1233,Al Gore,2000.0,11.0,46.433327,California
1234,George W. Bush,2000.0,9.0,36.508601666666664,California
1235,George W. Bush,2000.0,10.0,38.7012254516129,California
1236,George W. Bush,2000.0,11.0,42.108469571428586,California
1237,Ralph Nader,2000.0,9.0,4.800163196666667,California
1238,Ralph Nader,2000.0,10.0,4.9387301580645175,California
1239,Ralph Nader,2000.0,11.0,5.310148114285715,California
1240,Al Gore,2000.0,9.0,39.21247126666667,Colorado
1241,Al Gore,2000.0,10.0,36.27732435483871,Colorado
1242,Al Gore,2000.0,11.0,38.74961414285714,Colorado
1243,George W. Bush,2000.0,9.0,43.676013133333335,Colorado
1244,George W. Bush,2000.0,10.0,46.888933032258066,Colorado
1245,George W. Bush,2000.0,11.0,47.89615828571429,Colorado
1246,Ralph Nader,2000.0,9.0,5.304473799999999,Colorado
1247,Ralph Nader,2000.0,10.0,5.266539812903226,Colorado
1248,Ralph Nader,2000.0,11.0,4.6046901714285715,Colorado
1249,Al Gore,2000.0,9.0,46.70011316666666,Connecticut
1250,Al Gore,2000.0,10.0,47.773210999999996,Connecticut
1251,Al Gore,2000.0,11.0,48.79343814285715,Connecticut
1252,George W. Bush,2000.0,9.0,37.807476366666684,Connecticut
1253,George W. Bush,2000.0,10.0,36.817482903225795,Connecticut
1254,George W. Bush,2000.0,11.0,38.51210557142856,Connecticut
1255,Ralph Nader,2000.0,9.0,7.788568313333333,Connecticut
1256,Ralph Nader,2000.0,10.0,6.8632582935483875,Connecticut
1257,Ralph Nader,2000.0,11.0,6.907359214285715,Connecticut
1258,Al Gore,2000.0,9.0,44.834463566666656,Delaware
1259,Al Gore,2000.0,10.0,46.29387483870968,Delaware
1260,Al Gore,2000.0,11.0,45.31923714285715,Delaware
1261,George W. Bush,2000.0,9.0,42.661936066666684,Delaware
1262,George W. Bush,2000.0,10.0,42.14261861290321,Delaware
1263,George W. Bush,2000.0,11.0,44.94906114285714,Delaware
1264,Ralph Nader,2000.0,9.0,1.87085776,Delaware
1265,Ralph Nader,2000.0,10.0,2.9351871838709673,Delaware
1266,Ralph Nader,2000.0,11.0,3.7044894,Delaware
1267,Al Gore,2000.0,9.0,43.37759419999999,Florida
1268,Al Gore,2000.0,10.0,43.69805551612903,Florida
1269,Al Gore,2000.0,11.0,46.57347885714286,Florida
1270,George W. Bush,2000.0,9.0,43.884567666666676,Florida
1271,George W. Bush,2000.0,10.0,45.02228448387098,Florida
1272,George W. Bush,2000.0,11.0,45.429918,Florida
1273,Ralph Nader,2000.0,9.0,2.6919565966666665,Florida
1274,Ralph Nader,2000.0,10.0,3.3602022032258065,Florida
1275,Ralph Nader,2000.0,11.0,2.873280342857143,Florida
1276,Al Gore,2000.0,9.0,40.740355900000004,Georgia
1277,Al Gore,2000.0,10.0,39.43946738709677,Georgia
1278,Al Gore,2000.0,11.0,40.11264128571428,Georgia
1279,George W. Bush,2000.0,9.0,44.65723986666668,Georgia
1280,George W. Bush,2000.0,10.0,48.45913693548387,Georgia
1281,George W. Bush,2000.0,11.0,50.95262542857142,Georgia
1282,Ralph Nader,2000.0,9.0,,Georgia
1283,Ralph Nader,2000.0,10.0,1.357895675862069,Georgia
1284,Ralph Nader,2000.0,11.0,2.317766285714286,Georgia
1285,Al Gore,2000.0,9.0,47.76210663333334,Hawaii
1286,Al Gore,2000.0,10.0,50.44742322580645,Hawaii
1287,Al Gore,2000.0,11.0,51.87441385714286,Hawaii
1288,George W. Bush,2000.0,9.0,34.5386212,Hawaii
1289,George W. Bush,2000.0,10.0,33.88410796774193,Hawaii
1290,George W. Bush,2000.0,11.0,34.87764885714285,Hawaii
1291,Ralph Nader,2000.0,9.0,4.174214703333333,Hawaii
1292,Ralph Nader,2000.0,10.0,4.409174603225806,Hawaii
1293,Ralph Nader,2000.0,11.0,5.569234714285713,Hawaii
1294,Al Gore,2000.0,9.0,28.795101033333328,Idaho
1295,Al Gore,2000.0,10.0,28.57441183870968,Idaho
1296,Al Gore,2000.0,11.0,27.404089714285714,Idaho
1297,George W. Bush,2000.0,9.0,48.80034363333333,Idaho
1298,George W. Bush,2000.0,10.0,53.820180677419366,Idaho
1299,George W. Bush,2000.0,11.0,59.64066142857143,Idaho
1300,Ralph Nader,2000.0,9.0,,Idaho
1301,Ralph Nader,2000.0,10.0,4.100845233333334,Idaho
1302,Ralph Nader,2000.0,11.0,3.0883406857142863,Idaho
1303,Al Gore,2000.0,9.0,47.28545783333333,Illinois
1304,Al Gore,2000.0,10.0,45.57390974193548,Illinois
1305,Al Gore,2000.0,11.0,46.43526285714286,Illinois
1306,George W. Bush,2000.0,9.0,37.945152666666665,Illinois
1307,George W. Bush,2000.0,10.0,39.311422258064525,Illinois
1308,George W. Bush,2000.0,11.0,41.784209714285716,Illinois
1309,Ralph Nader,2000.0,9.0,2.619724213333334,Illinois
1310,Ralph Nader,2000.0,10.0,3.3170441935483868,Illinois
1311,Ralph Nader,2000.0,11.0,3.285932471428572,Illinois
1312,Al Gore,2000.0,9.0,37.08185556666667,Indiana
1313,Al Gore,2000.0,10.0,34.41150583870967,Indiana
1314,Al Gore,2000.0,11.0,33.89558614285714,Indiana
1315,George W. Bush,2000.0,9.0,46.50933896666667,Indiana
1316,George W. Bush,2000.0,10.0,47.562707,Indiana
1317,George W. Bush,2000.0,11.0,54.169902428571426,Indiana
1318,Ralph Nader,2000.0,9.0,2.09864431,Indiana
1319,Ralph Nader,2000.0,10.0,3.321920277419355,Indiana
1320,Ralph Nader,2000.0,11.0,2.3732697857142857,Indiana
1321,Al Gore,2000.0,9.0,41.50992216666666,Iowa
1322,Al Gore,2000.0,10.0,41.90088377419355,Iowa
1323,Al Gore,2000.0,11.0,44.36325657142857,Iowa
1324,George W. Bush,2000.0,9.0,36.597336966666674,Iowa
1325,George W. Bush,2000.0,10.0,39.938212,Iowa
1326,George W. Bush,2000.0,11.0,44.39034928571429,Iowa
1327,Ralph Nader,2000.0,9.0,2.0795513866666666,Iowa
