,candidate_name,cycle,modeldate,pct_median_adjusted,state
206,George Bush,1992.0,11.0,35.96985966666667,Georgia
207,Bill Clinton,1992.0,9.0,42.892900133333335,Hawaii
208,Bill Clinton,1992.0,10.0,43.102253225806464,Hawaii
209,Bill Clinton,1992.0,11.0,42.65768933333333,Hawaii
210,George Bush,1992.0,9.0,31.097504300000004,Hawaii
211,George Bush,1992.0,10.0,27.551265483870967,Hawaii
212,George Bush,1992.0,11.0,26.56985833333333,Hawaii
213,Bill Clinton,1992.0,9.0,37.1597955,Idaho
214,Bill Clinton,1992.0,10.0,33.505193129032264,Idaho
215,Bill Clinton,1992.0,11.0,27.513414,Idaho
216,George Bush,1992.0,9.0,35.08535625,Idaho
217,George Bush,1992.0,10.0,37.00525270967742,Idaho
218,George Bush,1992.0,11.0,37.196833000000005,Idaho
219,Bill Clinton,1992.0,9.0,46.14818816666668,Illinois
220,Bill Clinton,1992.0,10.0,46.450894,Illinois
221,Bill Clinton,1992.0,11.0,44.77122,Illinois
222,George Bush,1992.0,9.0,33.097508999999995,Illinois
223,George Bush,1992.0,10.0,29.530370096774192,Illinois
224,George Bush,1992.0,11.0,32.89091533333333,Illinois
225,Bill Clinton,1992.0,9.0,37.96808593103447,Indiana
226,Bill Clinton,1992.0,10.0,36.74463338709678,Indiana
227,Bill Clinton,1992.0,11.0,34.34497966666667,Indiana
228,George Bush,1992.0,9.0,46.27484824137931,Indiana
229,George Bush,1992.0,10.0,40.641421258064526,Indiana
230,George Bush,1992.0,11.0,40.803331,Indiana
231,Bill Clinton,1992.0,9.0,39.387420299999995,Iowa
232,Bill Clinton,1992.0,10.0,40.87695499999999,Iowa
233,Bill Clinton,1992.0,11.0,39.020119,Iowa
234,George Bush,1992.0,9.0,34.54417253333334,Iowa
235,George Bush,1992.0,10.0,32.61155722580645,Iowa
236,George Bush,1992.0,11.0,33.05033033333333,Iowa
237,Bill Clinton,1992.0,9.0,44.11795478571429,Kansas
238,Bill Clinton,1992.0,10.0,38.64064587096775,Kansas
239,Bill Clinton,1992.0,11.0,34.77820733333333,Kansas
240,George Bush,1992.0,9.0,39.69756642857143,Kansas
241,George Bush,1992.0,10.0,35.44271632258065,Kansas
242,George Bush,1992.0,11.0,36.489552333333336,Kansas
243,Bill Clinton,1992.0,9.0,45.28894243333333,Kentucky
244,Bill Clinton,1992.0,10.0,43.687171838709666,Kentucky
245,Bill Clinton,1992.0,11.0,42.788203,Kentucky
246,George Bush,1992.0,9.0,33.91762133333334,Kentucky
247,George Bush,1992.0,10.0,32.014486677419356,Kentucky
248,George Bush,1992.0,11.0,33.26395433333334,Kentucky
249,Bill Clinton,1992.0,9.0,37.95850896666668,Louisiana
250,Bill Clinton,1992.0,10.0,38.8626640967742,Louisiana
251,Bill Clinton,1992.0,11.0,38.91704000000001,Louisiana
252,George Bush,1992.0,9.0,33.920727500000005,Louisiana
253,George Bush,1992.0,10.0,33.580207096774195,Louisiana
254,George Bush,1992.0,11.0,35.53350800000001,Louisiana
255,Bill Clinton,1992.0,9.0,,Maine
256,Bill Clinton,1992.0,10.0,34.18174333333333,Maine
257,Bill Clinton,1992.0,11.0,33.875827666666666,Maine
258,George Bush,1992.0,9.0,,Maine
259,George Bush,1992.0,10.0,28.08667283333334,Maine
260,George Bush,1992.0,11.0,28.257468333333332,Maine
261,Bill Clinton,1992.0,9.0,43.74300223333334,Maryland
262,Bill Clinton,1992.0,10.0,43.13680209677419,Maryland
263,Bill Clinton,1992.0,11.0,43.544087,Maryland
264,George Bush,1992.0,9.0,35.4332775,Maryland
265,George Bush,1992.0,10.0,32.65877083870968,Maryland
266,George Bush,1992.0,11.0,32.88251333333333,Maryland
267,Bill Clinton,1992.0,9.0,39.67253396666667,Massachusetts
268,Bill Clinton,1992.0,10.0,43.995087677419356,Massachusetts
269,Bill Clinton,1992.0,11.0,41.53491500000001,Massachusetts
270,George Bush,1992.0,9.0,27.73067533333333,Massachusetts
271,George Bush,1992.0,10.0,24.53092593548387,Massachusetts
272,George Bush,1992.0,11.0,24.533690333333336,Massachusetts
273,Bill Clinton,1992.0,9.0,42.32066486666668,Michigan
274,Bill Clinton,1992.0,10.0,43.598207645161295,Michigan
275,Bill Clinton,1992.0,11.0,39.06903233333333,Michigan
276,George Bush,1992.0,9.0,35.50752646666667,Michigan
277,George Bush,1992.0,10.0,30.925016354838714,Michigan
278,George Bush,1992.0,11.0,32.618948333333336,Michigan
279,Bill Clinton,1992.0,9.0,45.56100699999999,Minnesota
280,Bill Clinton,1992.0,10.0,44.56613587096772,Minnesota
281,Bill Clinton,1992.0,11.0,42.234835,Minnesota
282,George Bush,1992.0,9.0,35.166428933333336,Minnesota
283,George Bush,1992.0,10.0,32.14808325806452,Minnesota
284,George Bush,1992.0,11.0,32.21124866666667,Minnesota
285,Bill Clinton,1992.0,9.0,31.665138566666666,Mississippi
286,Bill Clinton,1992.0,10.0,34.31734470967742,Mississippi
287,Bill Clinton,1992.0,11.0,36.591175,Mississippi
288,George Bush,1992.0,9.0,48.79437616666666,Mississippi
